scrape_ts,city,probe_locality,probe_lat,probe_lng,restaurant_id,name,locality,area_name,cost_for_two_raw,cuisines,avg_rating,total_ratings_raw,delivery_time_min,last_mile_km,is_open,veg_only,offer_header,offer_subheader,offer_tag,chain_parent_id,cost_for_two,n_ratings,offer_type,offer_pct,offer_flat,offer_cap,offer_min_order,item_price,locality_reach,chain_outlets,is_chain,n_cuisines,primary_cuisine,has_offer,log_cost,log_votes,cost_w,cost_pct_in_city
2026-09-19 21:12:19,Bengaluru,HSR Layout,12.9116,77.6446,8600,Goli Vada Pav No.1,7th Sector,HSR Layout,₹100 for two,Maharashtrian|North Indian|Street Food|Snacks,4.1,26K+,36,1.2,True,True,,,,3998,100.0,26000.0,none,0.0,0.0,,,,1,1,0,4,Maharashtrian,0,4.605170185988092,10.165890277802454,120.0,0.007905138339920948
2026-09-19 21:12:19,Delhi,Connaught Place,28.6315,77.2167,8614,Burger King,Connaught Place,Connaught Place,₹350 for two,Burgers|American,4.3,47K+,13,0.5,True,False,ITEMS,AT ₹39,,166,350.0,47000.0,item_price_point,0.0,0.0,,,39.0,1,44,1,2,Burgers,1,5.857933154483459,10.757924157061597,350.0,0.5381165919282511
2026-09-19 21:12:19,Delhi,Connaught Place,28.6315,77.2167,8619,Bikkgane Biryani,PVR Rivoli,Connaught Place,₹400 for two,Biryani| Hyderabadi| Andhra| Lucknowi| Kolkata| Desserts|Beverages,4.4,32K+,17,,True,False,ITEMS,AT ₹59,,5070,400.0,32000.0,item_price_point,0.0,0.0,,,59.0,2,13,1,7,Biryani,1,5.991464547107982,10.373522431293592,400.0,0.7511210762331838
2026-09-19 21:12:19,Delhi,Connaught Place,28.6315,77.2167,8620,Biryani Blues,Connaught Place,Connaught Place,₹400 for two,Biryani|Hyderabadi|Lucknowi|Kebabs|Desserts|Beverages,4.1,33K+,13,0.9,True,False,70% OFF,UPTO ₹140,,13813,400.0,33000.0,percent,70.0,0.0,140.0,,,1,6,1,6,Biryani,1,5.991464547107982,10.404293143019792,400.0,0.7511210762331838
2026-09-19 21:12:19,Delhi,Karol Bagh,28.6519,77.1909,8628,Burger Singh(Big Punjabi Burgers),Bhavbhuti Marg,Connaught Place,₹300 for two,Snacks|Fast Food|Indian|American|Beverages|Desserts|Mughlai|Biryani,4.1,16K+,22,3.6,True,False,50% OFF,,FLAT DEAL,772431,300.0,16000.0,percent,50.0,0.0,,,,1,2,0,8,Snacks,1,5.703782474656201,9.680406499268875,300.0,0.3991031390134529
2026-09-19 21:12:19,Mumbai,Malad West,19.1868,72.8484,8657,Subway,OFF. LINK ROAD,Infinity Malad,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.3,7.4K+,49,2.3,True,False,ITEMS,AT ₹69,,2,350.0,7400.0,item_price_point,0.0,0.0,,,69.0,1,51,1,4,sandwich,1,5.857933154483459,8.909370405197466,350.0,0.5353159851301115
2026-09-19 21:12:19,Hyderabad,Kondapur,17.4615,78.3639,8665,Baskin Robbins - Ice Cream Desserts,Kondapur,Kondapur,₹300 for two,Ice Cream|Beverages,4.4,9.1K+,25,1.1,True,True,ITEMS,AT ₹15,,5588,300.0,9100.0,item_price_point,0.0,0.0,,,15.0,1,59,1,2,Ice Cream,1,5.703782474656201,9.116139576577355,300.0,0.48484848484848486
2026-09-19 21:12:19,Pune,Viman Nagar,18.5679,73.9143,8777,Subway,VIMAN NAGAR,Town Square Shopping Centre,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.2,26K+,13,0.7,True,False,ITEMS,AT ₹69,,2,350.0,26000.0,item_price_point,0.0,0.0,,,69.0,1,51,1,4,sandwich,1,5.857933154483459,10.165890277802454,350.0,0.549792531120332
2026-09-19 21:12:19,Hyderabad,Miyapur,17.4968,78.3577,8794,Subway,Mythri Nagar,Sri Durga Colony,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.3,31K+,26,1.8,True,False,,,,2,350.0,31000.0,none,0.0,0.0,,,,1,51,1,4,sandwich,0,5.857933154483459,10.34177474101152,350.0,0.6060606060606061
2026-09-19 21:12:19,Kolkata,Park Street,22.553,88.352,8912,Subway,Park Street,Park Street,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.1,24K+,28,1.7,True,False,30% OFF,UPTO ₹75,,2,350.0,24000.0,percent,30.0,0.0,75.0,,,1,51,1,4,sandwich,1,5.857933154483459,10.085850775128717,350.0,0.5550660792951542
2026-09-19 21:12:19,Hyderabad,Secunderabad,17.4399,78.4983,9020,Agra Sweets Banjara,West Marredpally,East Nehru Nagar,₹250 for two,Sweets|Desserts|Chaat|Snacks|Beverages,4.4,42K+,21,1.1,True,True,45% OFF,UPTO ₹90,,34,250.0,42000.0,percent,45.0,0.0,90.0,,,2,5,1,5,Sweets,1,5.521460917862246,10.645448706505872,250.0,0.25757575757575757
2026-09-19 21:12:19,Pune,Wakad,18.5985,73.7625,9025,Baskin Robbins - Ice Cream Desserts,Wakad,Wakad,₹200 for two,Ice Cream|Desserts,4.6,5.7K+,9,0.3,True,False,ITEMS,AT ₹15,,5588,200.0,5700.0,item_price_point,0.0,0.0,,,15.0,1,59,1,2,Ice Cream,1,5.298317366548036,8.648396877031582,200.0,0.12863070539419086
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,9208,Baskin Robbins - Ice Cream Desserts,Milk colony,Malleshwaram,₹250 for two,Desserts,4.4,4.8K+,20,0.5,True,True,ITEMS,AT ₹15,,5588,250.0,4800.0,item_price_point,0.0,0.0,,,15.0,1,59,1,1,Desserts,1,5.521460917862246,8.476579508530941,250.0,0.25296442687747034
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,9358,Subway,Nungambakkam,Nungambakkam,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.1,41K+,24,2.2,True,False,ITEMS,AT ₹69,,2,350.0,41000.0,item_price_point,0.0,0.0,,,69.0,1,51,1,4,sandwich,1,5.857933154483459,10.62135173563291,350.0,0.5516528925619835
2026-09-19 21:12:19,Pune,Hadapsar,18.5089,73.926,9383,Subway,Mariplex Mall,Kalyani Nagar,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.2,15K+,27,5.0,True,False,20% OFF,UPTO ₹50,,2,350.0,15000.0,percent,20.0,0.0,50.0,,,1,51,1,4,sandwich,1,5.857933154483459,9.61587214452889,350.0,0.549792531120332
2026-09-19 21:12:19,Delhi,Dwarka,28.5921,77.046,9483,Biryani Blues,Dwarka,Dwarka,₹400 for two,Biryani|Hyderabadi|Lucknowi|Kebabs|Desserts|Beverages,4.2,32K+,25,1.1,True,False,70% OFF,UPTO ₹140,,13813,400.0,32000.0,percent,70.0,0.0,140.0,,,1,6,1,6,Biryani,1,5.991464547107982,10.373522431293592,400.0,0.7511210762331838
2026-09-19 21:12:19,Mumbai,Thane West,19.2183,72.9781,9639,Mad Over Donuts,Viviana Mall,Thane West,₹200 for two,Desserts|Sweets|Bakery,4.5,10K+,31,1.4,True,True,60% OFF,UPTO ₹120,,611,200.0,10000.0,percent,60.0,0.0,120.0,,,1,3,1,3,Desserts,1,5.298317366548036,9.210440366976517,200.0,0.13382899628252787
2026-09-19 21:12:19,Kolkata,Behala,22.4989,88.318,9769,Koshe Kosha,Behala,Behala,₹500 for two,Bengali|Thalis|North Indian|Desserts,4.5,18K+,30,1.0,True,False,50% OFF,,FLAT DEAL,566,500.0,18000.0,percent,50.0,0.0,,,,1,2,0,4,Bengali,1,6.214608098422191,9.798182590890704,500.0,0.8744493392070485
2026-09-19 21:12:19,Kolkata,Shyambazar,22.599,88.37,9777,Koshe Kosha,Hati Bagan,Hati Bagan,₹500 for two,Bengali|Thalis|North Indian|Desserts,4.5,5.9K+,30,0.9,True,False,50% OFF,,FLAT DEAL,566,500.0,5900.0,percent,50.0,0.0,,,,1,2,0,4,Bengali,1,6.214608098422191,8.682877107057168,500.0,0.8744493392070485
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,9798,Burger King,Pheonix Marketcity,Velachery,₹350 for two,Burgers|American,4.1,51K+,41,1.9,True,False,ITEMS,AT ₹39,,166,350.0,51000.0,item_price_point,0.0,0.0,,,39.0,1,44,1,2,Burgers,1,5.857933154483459,10.839600519357369,350.0,0.5516528925619835
2026-09-19 21:12:19,Hyderabad,Secunderabad,17.4399,78.4983,10070,Bikanervala,Hyderguda - Basheerbagh road,Basheer Bagh,₹500 for two,Sweets|North Indian|Chinese|South Indian,4.5,40K+,50,6.1,True,True,,,,45936,500.0,40000.0,none,0.0,0.0,,,,1,3,1,4,Sweets,0,6.214608098422191,10.596659732783579,500.0,0.8528138528138528
2026-09-19 21:12:19,Chennai,Anna Nagar,13.085,80.2101,10140,"Dindigul Thalappakatti - Since 1957
",Anna Nagar,Anna Nagar,₹600 for two,Biryani|Barbecue|South Indian|Chinese|North Indian,4.2,33K+,27,1.8,True,False,₹100 OFF,ABOVE ₹399,FLAT DEAL,641506,600.0,33000.0,flat,0.0,100.0,,399.0,,1,8,1,5,Biryani,1,6.396929655216146,10.404293143019792,600.0,0.9586776859504132
2026-09-19 21:12:19,Pune,Camp,18.5158,73.8785,10287,Pizza Hut,Camp,Camp,₹350 for two,Pizzas,3.8,8.4K+,22,1.1,True,False,50% OFF,,FLAT DEAL,721,350.0,8400.0,percent,50.0,0.0,,,,1,46,1,1,Pizzas,1,5.857933154483459,9.036106025364846,350.0,0.549792531120332
2026-09-19 21:12:19,Pune,Koregaon Park,18.5362,73.8939,10290,Pizza Hut,Kalyani Nagar,Kalyani Nagar,₹350 for two,Pizzas,4.1,10K+,27,2.6,True,False,50% OFF,,FLAT DEAL,721,350.0,10000.0,percent,50.0,0.0,,,,1,46,1,1,Pizzas,1,5.857933154483459,9.210440366976517,350.0,0.549792531120332
2026-09-19 21:12:19,Delhi,Rohini,28.7495,77.0565,10324,Jaiveer Naan & Chaap,Rohini,Rohini,₹500 for two,Snacks|Punjabi,4.3,33K+,46,9.1,True,True,ITEMS,AT ₹79,,109221,500.0,33000.0,item_price_point,0.0,0.0,,,79.0,2,1,0,2,Snacks,1,6.214608098422191,10.404293143019792,500.0,0.9349775784753364
2026-09-19 21:12:19,Kolkata,Shyambazar,22.599,88.37,10362,Aminia,Shyambazar,Hati Bagan,₹500 for two,Biryani|Mughlai|Indian|Kebabs|Tandoor,4.5,64K+,24,0.2,True,False,,,,3786,500.0,64000.0,none,0.0,0.0,,,,1,2,0,5,Biryani,0,6.214608098422191,11.06665398721974,500.0,0.8744493392070485
2026-09-19 21:12:19,Kolkata,Tollygunge,22.495,88.345,10369,Pizza Hut,Netaji Nagar,Netaji Nagar,₹350 for two,Pizzas,4.4,33K+,32,2.0,True,False,70% OFF,UPTO ₹140,,721,350.0,33000.0,percent,70.0,0.0,140.0,,,1,46,1,1,Pizzas,1,5.857933154483459,10.404293143019792,350.0,0.5550660792951542
2026-09-19 21:12:19,Kolkata,Salt Lake,22.58,88.42,10370,Pizza Hut,Bidhannagar,Bidhannagar,₹350 for two,Pizzas,4.4,18K+,24,1.5,True,False,50% OFF,,FLAT DEAL,721,350.0,18000.0,percent,50.0,0.0,,,,1,46,1,1,Pizzas,1,5.857933154483459,9.798182590890704,350.0,0.5550660792951542
2026-09-19 21:12:19,Bengaluru,Jayanagar,12.925,77.5938,10578,Pizza Hut,4th Block,Jayanagar,₹300 for two,Pizzas,4.1,13K+,33,1.2,True,False,50% OFF,,FLAT DEAL,721,300.0,13000.0,percent,50.0,0.0,,,,1,46,1,1,Pizzas,1,5.703782474656201,9.472781556562168,300.0,0.4782608695652174
2026-09-19 21:12:19,Bengaluru,Indiranagar,12.9784,77.6408,10584,Pizza Hut,Indiranagar,Indiranagar,₹300 for two,Pizzas,4.2,20K+,35,0.5,True,False,70% OFF,UPTO ₹140,,721,300.0,20000.0,percent,70.0,0.0,140.0,,,1,46,1,1,Pizzas,1,5.703782474656201,9.90353755128617,300.0,0.4782608695652174
2026-09-19 21:12:19,Delhi,Mayur Vihar,28.6092,77.2952,10710,Subway,2nd Phase,Mayur Vihar,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.4,26K+,23,1.1,True,False,ITEMS,AT ₹69,,2,350.0,26000.0,item_price_point,0.0,0.0,,,69.0,1,51,1,4,sandwich,1,5.857933154483459,10.165890277802454,350.0,0.5381165919282511
2026-09-19 21:12:19,Kolkata,Shyambazar,22.599,88.37,10734,Arsalan,Hati Bagan,Hati Bagan,₹500 for two,Biryani|Mughlai|Indian|Kebabs|Tandoor|Awadhi,4.5,77K+,33,0.4,True,False,ITEMS,AT ₹99,,1255,500.0,77000.0,item_price_point,0.0,0.0,,,99.0,1,2,0,6,Biryani,1,6.214608098422191,11.251573687764477,500.0,0.8744493392070485
2026-09-19 21:12:19,Kolkata,Tollygunge,22.495,88.345,10766,Arsalan,New Alipore,New Alipore,₹500 for two,Biryani|Mughlai|North Indian|Indian|Kebabs|Tandoor|Awadhi,4.5,92K+,51,4.3,True,False,ITEMS,AT ₹99,,1255,500.0,92000.0,item_price_point,0.0,0.0,,,99.0,1,2,0,7,Biryani,1,6.214608098422191,11.429554725537322,500.0,0.8744493392070485
2026-09-19 21:12:19,Mumbai,Powai,19.1176,72.906,10772,Pishu's - Drink Your Fruit,Narayan Plaza,powai,₹550 for two,Beverages|Healthy Food|Juices,4.0,9.6K+,29,2.4,True,True,70% OFF,UPTO ₹140,,471268,550.0,9600.0,percent,70.0,0.0,140.0,,,1,2,0,3,Beverages,1,6.309918278226516,9.169622538697624,550.0,0.9219330855018587
2026-09-19 21:12:19,Mumbai,Malad West,19.1868,72.8484,10773,Pishu's - Drink Your Fruit,Link Road,Malad West,₹550 for two,Juices|Beverages|Healthy Food,4.5,18K+,42,2.2,True,True,70% OFF,UPTO ₹140,,471268,550.0,18000.0,percent,70.0,0.0,140.0,,,1,2,0,3,Juices,1,6.309918278226516,9.798182590890704,550.0,0.9219330855018587
2026-09-19 21:12:19,Bengaluru,Koramangala,12.9352,77.6245,10820,California Burrito,Koramangala,Koramangala,₹250 for two,Mexican|American|Salads|Continental|Keto|Healthy Food|Beverages|Snacks|Desserts|Fast Food,4.5,48K+,31,1.2,True,False,,,,1252,250.0,48000.0,none,0.0,0.0,,,,1,15,1,10,Mexican,0,5.521460917862246,10.778977123006351,250.0,0.25296442687747034
2026-09-19 21:12:19,Pune,Kothrud,18.5074,73.8077,10841,Pizza Hut,Gokhale Business Bay,Kothrud,₹350 for two,Pizzas,4.2,23K+,32,2.7,True,False,50% OFF,,FLAT DEAL,721,350.0,23000.0,percent,50.0,0.0,,,,1,46,1,1,Pizzas,1,5.857933154483459,10.043292972227004,350.0,0.549792531120332
2026-09-19 21:12:19,Bengaluru,BTM Layout,12.9166,77.6101,10894,Pizza Hut,RASHTRAKAVI KUVEMPU NAGAR,BTM Layout,₹350 for two,Pizzas,4.3,15K+,33,1.1,True,False,50% OFF,,FLAT DEAL,721,350.0,15000.0,percent,50.0,0.0,,,,1,46,1,1,Pizzas,1,5.857933154483459,9.61587214452889,350.0,0.6106719367588933
2026-09-19 21:12:19,Delhi,Janakpuri,28.6219,77.0878,11044,Subway,Possangipur,Janakpuri,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.1,17K+,17,0.3,True,False,ITEMS,AT ₹69,,2,350.0,17000.0,item_price_point,0.0,0.0,,,69.0,1,51,1,4,sandwich,1,5.857933154483459,9.741027444837728,350.0,0.5381165919282511
2026-09-19 21:12:19,Bengaluru,Koramangala,12.9352,77.6245,11211,Taco Bell,Koramangala,Koramangala,₹300 for two,Mexican|Fast Food|Snacks,4.3,27K+,20,0.3,True,False,65% OFF,UPTO ₹125,,1557,300.0,27000.0,percent,65.0,0.0,125.0,,,1,20,1,3,Mexican,1,5.703782474656201,10.203629181337648,300.0,0.4782608695652174
2026-09-19 21:12:19,Bengaluru,BTM Layout,12.9166,77.6101,11215,Taco Bell,Gopalan Innovation Mall,Jayanagar,₹300 for two,Mexican|Fast Food|Snacks,4.2,35K+,31,1.8,True,False,65% OFF,UPTO ₹125,,1557,300.0,35000.0,percent,65.0,0.0,125.0,,,1,20,1,3,Mexican,1,5.703782474656201,10.463131911491967,300.0,0.4782608695652174
2026-09-19 21:12:19,Delhi,Dwarka,28.5921,77.046,11579,Subway,Dwarka,Dwarka,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.3,18K+,26,0.4,True,False,ITEMS,AT ₹69,,2,350.0,18000.0,item_price_point,0.0,0.0,,,69.0,1,51,1,4,sandwich,1,5.857933154483459,9.798182590890704,350.0,0.5381165919282511
2026-09-19 21:12:19,Delhi,Saket,28.5245,77.2066,11642,Pizza Hut,Saket,Saket,₹350 for two,Pizzas,4.2,13K+,36,2.4,True,False,50% OFF,,FLAT DEAL,721,350.0,13000.0,percent,50.0,0.0,,,,1,46,1,1,Pizzas,1,5.857933154483459,9.472781556562168,350.0,0.5381165919282511
2026-09-19 21:12:19,Pune,Baner,18.559,73.7868,12050,Subway,MAHABALESHWAR HOTEL,Baner,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.2,22K+,15,1.7,True,False,ITEMS,AT ₹69,,2,350.0,22000.0,item_price_point,0.0,0.0,,,69.0,1,51,1,4,sandwich,1,5.857933154483459,9.99884318585288,350.0,0.549792531120332
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,12241,Thalassery Restaurant,Venlankani Doddathogur Village,Electronic City,₹300 for two,Kerala|Biryani| South Indian| Arabian|Chinese.|Beverages|Fast Food|Snacks|Desserts,4.3,56K+,33,1.3,True,False,ITEMS,AT ₹98,,14391,300.0,56000.0,item_price_point,0.0,0.0,,,98.0,1,1,0,9,Kerala,1,5.703782474656201,10.933124826700707,300.0,0.4782608695652174
2026-09-19 21:12:19,Kolkata,Park Street,22.553,88.352,12458,One Step Up,Park Street,Park Street,₹800 for two,Continental,4.7,9.3K+,34,0.4,True,False,₹80 OFF,ABOVE ₹199,FLAT DEAL,152264,800.0,9300.0,flat,0.0,80.0,,199.0,,1,1,0,1,Continental,1,6.684611727667927,9.137877200242468,800.0,0.9889867841409692
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,12479,Pizza Hut,3rd Cross road,Electronic City,₹350 for two,Pizzas,4.3,22K+,35,1.2,True,False,70% OFF,UPTO ₹140,,721,350.0,22000.0,percent,70.0,0.0,140.0,,,1,46,1,1,Pizzas,1,5.857933154483459,9.99884318585288,350.0,0.6106719367588933
2026-09-19 21:12:19,Delhi,Janakpuri,28.6219,77.0878,12557,Wendy's Burgers,Lal Sain Mandir Marg,Janakpuri,₹400 for two,Burgers|Fast Food|wrap,4.2,10K+,33,1.2,True,False,70% OFF,UPTO ₹140,,972,400.0,10000.0,percent,70.0,0.0,140.0,,,1,23,1,3,Burgers,1,5.991464547107982,9.210440366976517,400.0,0.7511210762331838
2026-09-19 21:12:19,Chennai,T. Nagar,13.0418,80.2341,12621,Baskin Robbins - Ice Cream Desserts,Thyagaraya Nagar,T Nagar,₹200 for two,Ice Cream,4.6,4.6K+,16,0.7,True,True,ITEMS,AT ₹15,,5588,200.0,4600.0,item_price_point,0.0,0.0,,,15.0,1,59,1,1,Ice Cream,1,5.298317366548036,8.434028950155469,200.0,0.10950413223140495
2026-09-19 21:12:19,Bengaluru,Jayanagar,12.925,77.5938,12804,Nandhana Palace,JP Nagar,Jayanagar,₹500 for two,Biryani|Andhra|South Indian|North Indian,4.4,28K+,35,2.3,True,False,ITEMS,AT ₹49,,2120,500.0,28000.0,item_price_point,0.0,0.0,,,49.0,1,2,0,4,Biryani,1,6.214608098422191,10.239995502805316,500.0,0.9387351778656127
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,12811,A2B - Adyar Ananda Bhavan,Sampige Road,Malleshwaram,₹300 for two,South Indian|Sweets|Chinese,4.4,41K+,33,1.4,True,True,50% OFF,UPTO ₹100,,22,300.0,41000.0,percent,50.0,0.0,100.0,,,1,11,1,3,South Indian,1,5.703782474656201,10.62135173563291,300.0,0.4782608695652174
2026-09-19 21:12:19,Pune,Hadapsar,18.5089,73.926,12826,Tasty Punjab,Magarpatta,Magarpatta City,₹350 for two,Biryani|Chinese|Punjabi|Tandoor|Thalis|Street Food,3.9,37K+,25,1.5,True,False,70% OFF,UPTO ₹140,,14346,350.0,37000.0,percent,70.0,0.0,140.0,,,1,1,0,6,Biryani,1,5.857933154483459,10.518700218288165,350.0,0.549792531120332
2026-09-19 21:12:19,Kolkata,Park Street,22.553,88.352,12952,Zeeshan Park Circus,Ballygunge,Central Kolkata,₹400 for two,Biryani|Mughlai|Kebabs|Indian,4.0,30K+,36,2.3,True,False,ITEMS,AT ₹59,,18628,400.0,30000.0,item_price_point,0.0,0.0,,,59.0,2,1,0,4,Biryani,1,5.991464547107982,10.308985993422082,400.0,0.6938325991189427
2026-09-19 21:12:19,Kolkata,Behala,22.4989,88.318,13038,Haji Saheb,Behala,Behala,₹500 for two,Biryani|rolls|Beverages|Desserts|Ice Cream,4.6,162K+,34,0.7,True,False,FREE ITEM,,,1912,500.0,162000.0,other,0.0,0.0,,,,1,1,0,5,Biryani,1,6.214608098422191,11.995357787034976,500.0,0.8744493392070485
2026-09-19 21:12:19,Mumbai,Dadar,19.0178,72.8478,13151,Gypsy Corner,Dadar West,Dadar West,₹300 for two,Maharashtrian|Fast Food,4.7,57K+,28,1.3,True,True,ITEMS,AT ₹25,,92428,300.0,57000.0,item_price_point,0.0,0.0,,,25.0,1,1,0,2,Maharashtrian,1,5.703782474656201,10.950824090522445,300.0,0.4312267657992565
2026-09-19 21:12:19,Pune,Kharadi,18.5515,73.947,13184,Pind Punjab,Eon IT park Road,Kharadi,₹450 for two,North Indian| Biryani| Mughlai| Punjabi| Indian|Kebabs|Thalis|Chinese|Beverages|Desserts,3.9,41K+,21,1.2,True,False,70% OFF,UPTO ₹140,,4196,450.0,41000.0,percent,70.0,0.0,140.0,,,1,4,1,10,North Indian,1,6.1092475827643655,10.62135173563291,450.0,0.8692946058091287
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,13263,"Dindigul Thalappakatti - Since 1957
",Porur,Porur,₹650 for two,Biryani|Barbecue|South Indian|Chinese|North Indian,4.2,42K+,25,0.7,True,False,ITEMS,AT ₹209,,641506,650.0,42000.0,item_price_point,0.0,0.0,,,209.0,1,8,1,5,Biryani,1,6.476972362889683,10.645448706505872,650.0,0.981404958677686
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,13295,Subway,Valasaravakkam,Porur,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.1,34K+,18,1.7,True,False,ITEMS,AT ₹69,,2,350.0,34000.0,item_price_point,0.0,0.0,,,69.0,1,51,1,4,sandwich,1,5.857933154483459,10.434145214930487,350.0,0.5516528925619835
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,13305,Sangeetha Veg Restaurant,Nandambakkam,Poonthottam Colony,₹350 for two,North Indian|South Indian,4.7,63K+,32,4.9,True,True,ITEMS,AT ₹69,,1260,350.0,63000.0,item_price_point,0.0,0.0,,,69.0,1,8,1,2,North Indian,1,5.857933154483459,11.050905878263567,350.0,0.5516528925619835
2026-09-19 21:12:19,Chennai,Adyar,13.0012,80.2565,13480,A2B - Adyar Ananda Bhavan,Adyar,Adyar,₹300 for two,South Indian|Sweets|Chinese,4.6,114K+,21,0.9,True,True,ITEMS,AT ₹39,,22,300.0,114000.0,item_price_point,0.0,0.0,,,39.0,1,11,1,3,South Indian,1,5.703782474656201,11.643962499267984,300.0,0.4049586776859504
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,13481,A2B - Adyar Ananda Bhavan,Trunk Road street,Porur,₹300 for two,South Indian|Sweets|Chinese,4.5,112K+,31,1.0,True,True,ITEMS,AT ₹39,,22,300.0,112000.0,item_price_point,0.0,0.0,,,39.0,1,11,1,3,South Indian,1,5.703782474656201,11.626263078808801,300.0,0.4049586776859504
2026-09-19 21:12:19,Chennai,Mylapore,13.0339,80.2698,13494,Subway,Gopalapuram,Gopalapuram,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.2,13K+,26,3.0,True,False,ITEMS,AT ₹69,,2,350.0,13000.0,item_price_point,0.0,0.0,,,69.0,1,51,1,4,sandwich,1,5.857933154483459,9.472781556562168,350.0,0.5516528925619835
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,13922,Wow! Momo,Ballygunge,Ballygunge,₹300 for two,Momos|Chinese|fastfood|Asian|Beverages,4.5,15K+,25,0.4,True,False,70% OFF,UPTO ₹140,,1776,300.0,15000.0,percent,70.0,0.0,140.0,,,1,22,1,5,Momos,1,5.703782474656201,9.61587214452889,300.0,0.42290748898678415
2026-09-19 21:12:19,Mumbai,Powai,19.1176,72.906,14013,Chaayos Chai+Snacks=Relax,Versova,Powai,₹250 for two,Beverages|Chaat|Bakery|Snacks|Street Food|healthy|Home Food|Maharashtrian|Italian|Desserts,4.4,28K+,17,0.7,True,False,51% OFF,,FLAT DEAL,281782,250.0,28000.0,percent,51.0,0.0,,,,1,16,1,10,Beverages,1,5.521460917862246,10.239995502805316,250.0,0.2695167286245353
2026-09-19 21:12:19,Pune,Hadapsar,18.5089,73.926,14014,Burger King,Season Mall,Hadapsar,₹350 for two,Burgers|American,4.1,34K+,35,1.8,True,False,ITEMS,AT ₹39,,166,350.0,34000.0,item_price_point,0.0,0.0,,,39.0,1,44,1,2,Burgers,1,5.857933154483459,10.434145214930487,350.0,0.549792531120332
2026-09-19 21:12:19,Pune,Aundh,18.559,73.8077,14015,Burger King,Aundh,Aundh,₹350 for two,Burgers|American,4.2,40K+,22,1.0,True,False,ITEMS,AT ₹39,,166,350.0,40000.0,item_price_point,0.0,0.0,,,39.0,1,44,1,2,Burgers,1,5.857933154483459,10.596659732783579,350.0,0.549792531120332
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,14097,Sangeetha Veg Restaurant,Egmore,Egmore,₹400 for two,Chinese|South Indian,4.7,58K+,29,4.2,True,True,ITEMS,AT ₹119,,1260,400.0,58000.0,item_price_point,0.0,0.0,,,119.0,1,8,1,2,Chinese,1,5.991464547107982,10.968215530759236,400.0,0.7396694214876033
2026-09-19 21:12:19,Kolkata,Salt Lake,22.58,88.42,14122,Wow! Momo,City centre 1,Bidhannagar,₹300 for two,Momos|Chinese|fastfood|Asian|Beverages,4.4,28K+,31,2.5,True,False,70% OFF,UPTO ₹140,,1776,300.0,28000.0,percent,70.0,0.0,140.0,,,1,22,1,5,Momos,1,5.703782474656201,10.239995502805316,300.0,0.42290748898678415
2026-09-19 21:12:19,Kolkata,New Town,22.58,88.46,14137,Subway,Salt Lake,Bidhannagar,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.5,25K+,34,4.1,True,False,ITEMS,AT ₹69,,2,350.0,25000.0,item_price_point,0.0,0.0,,,69.0,2,51,1,4,sandwich,1,5.857933154483459,10.12667110305036,350.0,0.5550660792951542
2026-09-19 21:12:19,Pune,Kothrud,18.5074,73.8077,14548,Burger King,Paud Road,Kothrud,₹350 for two,Burgers|American,4.1,78K+,16,1.2,True,False,ITEMS,AT ₹39,,166,350.0,78000.0,item_price_point,0.0,0.0,,,39.0,1,44,1,2,Burgers,1,5.857933154483459,11.264476926102367,350.0,0.549792531120332
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,14555,Pizza Hut,RT Nagar,RT Nagar,₹350 for two,Pizzas,4.0,22K+,33,1.4,True,False,70% OFF,UPTO ₹140,,721,350.0,22000.0,percent,70.0,0.0,140.0,,,1,46,1,1,Pizzas,1,5.857933154483459,9.99884318585288,350.0,0.6106719367588933
